quote_id,snapshot_time,first_name,last_name,state,gender,zip_cd,quote_type,existing_customer,sales_channel,vehicle_size,offer_applied,quote_ammount,dataset_date
455995,"(datetime.datetime(2023, 2, 19, 0, 0), 7, None, 14)",April,James,Illinois,M,11610,Non-Auto,N,Four-Door Car,Medsize,Y,818,"(datetime.datetime(2023, 2, 19, 0, 0), 7, None, 14)"
331566,"(datetime.datetime(2023, 2, 12, 0, 0), 3, None, 41)",Poe,James,Texas,F,88792,Auto,N,Four-Door Car,Small,Y,913,"(datetime.datetime(2023, 2, 12, 0, 0), 3, None, 41)"
701014,"(datetime.datetime(2023, 2, 9, 0, 0), 5, None, 19)",John,Kent,Wyoming,F,30319,Non-Auto,N,Two-Door Car,Large,Y,894,"(datetime.datetime(2023, 2, 9, 0, 0), 5, None, 19)"
493707,"(datetime.datetime(2023, 2, 19, 0, 0), 4, None, 30)",Betty,Hall,Wyoming,M,61419,Non-Auto,N,Two-Door Car,Medsize,N,599,"(datetime.datetime(2023, 2, 19, 0, 0), 4, None, 30)"
310622,"(datetime.datetime(2023, 2, 13, 0, 0), 4, None, 3)",Clark,Powers,South Dakota,F,56138,Auto,N,Four-Door Car,Large,Y,382,"(datetime.datetime(2023, 2, 13, 0, 0), 4, None, 3)"
339198,"(datetime.datetime(2023, 2, 8, 0, 0), 7, None, 15)",April,Edwards,North Carolina,F,97780,Non-Auto,N,Two-Door Car,Small,Y,615,"(datetime.datetime(2023, 2, 8, 0, 0), 7, None, 15)"
485261,"(datetime.datetime(2023, 2, 15, 0, 0), 9, None, 40)",Tom,Powers,Ohio,M,89617,Non-Auto,N,SUV,Medsize,Y,196,"(datetime.datetime(2023, 2, 15, 0, 0), 9, None, 40)"
593846,"(datetime.datetime(2023, 2, 10, 0, 0), 3, None, 45)",Chris,Cole,New Jersey,F,81135,Non-Auto,Y,Four-Door Car,Medsize,N,520,"(datetime.datetime(2023, 2, 10, 0, 0), 3, None, 45)"
713388,"(datetime.datetime(2023, 2, 5, 0, 0), 12, None, 5)",Matt,Carter,Connecticut,F,62274,Non-Auto,Y,Four-Door Car,Large,Y,519,"(datetime.datetime(2023, 2, 5, 0, 0), 12, None, 5)"
546877,"(datetime.datetime(2023, 2, 3, 0, 0), 9, None, 51)",Kim,Wayne,Florida,F,72502,Auto,Y,SUV,Large,Y,273,"(datetime.datetime(2023, 2, 3, 0, 0), 9, None, 51)"
552379,"(datetime.datetime(2023, 2, 13, 0, 0), 7, None, 50)",Clark,Johnson,Colorado,M,92767,Auto,Y,Four-Door Car,Small,N,780,"(datetime.datetime(2023, 2, 13, 0, 0), 7, None, 50)"
249627,"(datetime.datetime(2023, 2, 7, 0, 0), 5, None, 29)",Clark,Trent,Kentucky,M,81169,Non-Auto,Y,SUV,Small,Y,435,"(datetime.datetime(2023, 2, 7, 0, 0), 5, None, 29)"
603573,"(datetime.datetime(2023, 2, 8, 0, 0), 4, None, 42)",Kelly,James,Indiana,F,53671,Auto,N,Two-Door Car,Large,Y,581,"(datetime.datetime(2023, 2, 8, 0, 0), 4, None, 42)"
787900,"(datetime.datetime(2023, 2, 18, 0, 0), 3, None, 36)",Ray,Kent,Tennessee,F,57843,Auto,N,SUV,Large,Y,644,"(datetime.datetime(2023, 2, 18, 0, 0), 3, None, 36)"
136808,"(datetime.datetime(2023, 2, 2, 0, 0), 4, None, 38)",Cassie,Hall,Idaho,F,84413,Auto,N,Four-Door Car,Medsize,N,609,"(datetime.datetime(2023, 2, 2, 0, 0), 4, None, 38)"
297933,"(datetime.datetime(2023, 2, 6, 0, 0), 2, None, 4)",Kim,Hall,California,M,31387,Auto,N,Two-Door Car,Medsize,N,188,"(datetime.datetime(2023, 2, 6, 0, 0), 2, None, 4)"
979672,"(datetime.datetime(2023, 2, 14, 0, 0), 2, None, 59)",Finn,Kent,Oregon,F,93628,Auto,Y,Four-Door Car,Small,Y,253,"(datetime.datetime(2023, 2, 14, 0, 0), 2, None, 59)"
445613,"(datetime.datetime(2023, 2, 18, 0, 0), 8, None, 47)",Sarah,Jackson,Alaska,F,40280,Non-Auto,N,Four-Door Car,Large,Y,862,"(datetime.datetime(2023, 2, 18, 0, 0), 8, None, 47)"
627479,"(datetime.datetime(2023, 2, 15, 0, 0), 9, None, 59)",Tim,Trent,Montana,F,86094,Auto,N,Two-Door Car,Large,Y,258,"(datetime.datetime(2023, 2, 15, 0, 0), 9, None, 59)"
448701,"(datetime.datetime(2023, 2, 13, 0, 0), 4, None, 21)",Peter,Wayne,Connecticut,M,21989,Non-Auto,N,Four-Door Car,Small,Y,918,"(datetime.datetime(2023, 2, 13, 0, 0), 4, None, 21)"
699060,"(datetime.datetime(2023, 2, 5, 0, 0), 7, None, 59)",Sarah,Wayne,Delaware,F,41144,Non-Auto,Y,Four-Door Car,Medsize,Y,993,"(datetime.datetime(2023, 2, 5, 0, 0), 7, None, 59)"
665354,"(datetime.datetime(2023, 2, 19, 0, 0), 10, None, 12)",Edd,Matthew,Georgia,M,71843,Auto,Y,Four-Door Car,Medsize,N,699,"(datetime.datetime(2023, 2, 19, 0, 0), 10, None, 12)"
507730,"(datetime.datetime(2023, 2, 6, 0, 0), 7, None, 16)",May,Hill,Vermont,M,49520,Non-Auto,N,SUV,Small,N,623,"(datetime.datetime(2023, 2, 6, 0, 0), 7, None, 16)"
348390,"(datetime.datetime(2023, 2, 6, 0, 0), 10, None, 12)",Chris,Parker,New Jersey,F,13376,Auto,Y,Two-Door Car,Medsize,Y,676,"(datetime.datetime(2023, 2, 6, 0, 0), 10, None, 12)"
500324,"(datetime.datetime(2023, 2, 5, 0, 0), 10, None, 53)",Poe,Kent,New Jersey,F,76527,Non-Auto,Y,SUV,Small,Y,400,"(datetime.datetime(2023, 2, 5, 0, 0), 10, None, 53)"
780873,"(datetime.datetime(2023, 2, 12, 0, 0), 6, None, 28)",Peter,Powers,Massachusetts,F,54955,Non-Auto,N,SUV,Small,Y,345,"(datetime.datetime(2023, 2, 12, 0, 0), 6, None, 28)"
812129,"(datetime.datetime(2023, 2, 3, 0, 0), 1, None, 46)",Edd,Hill,South Carolina,F,68877,Non-Auto,N,Four-Door Car,Large,N,648,"(datetime.datetime(2023, 2, 3, 0, 0), 1, None, 46)"
614414,"(datetime.datetime(2023, 2, 19, 0, 0), 7, None, 20)",Ray,Trent,Oregon,M,75639,Non-Auto,N,SUV,Large,Y,435,"(datetime.datetime(2023, 2, 19, 0, 0), 7, None, 20)"
440338,"(datetime.datetime(2023, 2, 12, 0, 0), 7, None, 12)",Tim,Wayne,Kansas,M,12930,Non-Auto,N,Two-Door Car,Small,N,236,"(datetime.datetime(2023, 2, 12, 0, 0), 7, None, 12)"
724298,"(datetime.datetime(2023, 2, 2, 0, 0), 11, None, 52)",Tom,Williams,Minnesota,M,15549,Non-Auto,Y,SUV,Small,Y,228,"(datetime.datetime(2023, 2, 2, 0, 0), 11, None, 52)"
691044,"(datetime.datetime(2023, 2, 6, 0, 0), 1, None, 24)",Peter,Wayne,Iowa,M,92628,Non-Auto,N,SUV,Medsize,Y,682,"(datetime.datetime(2023, 2, 6, 0, 0), 1, None, 24)"
506842,"(datetime.datetime(2023, 2, 5, 0, 0), 3, None, 28)",Poe,Powers,Massachusetts,M,87653,Auto,Y,Four-Door Car,Large,Y,831,"(datetime.datetime(2023, 2, 5, 0, 0), 3, None, 28)"
537762,"(datetime.datetime(2023, 2, 15, 0, 0), 8, None, 22)",Peter,Lee,Maine,F,16944,Auto,Y,Four-Door Car,Small,N,815,"(datetime.datetime(2023, 2, 15, 0, 0), 8, None, 22)"
643864,"(datetime.datetime(2023, 2, 9, 0, 0), 12, None, 55)",Kim,Banner,South Dakota,M,77606,Non-Auto,N,SUV,Large,N,233,"(datetime.datetime(2023, 2, 9, 0, 0), 12, None, 55)"
783748,"(datetime.datetime(2023, 2, 19, 0, 0), 9, None, 45)",Clark,Wayne,Utah,M,49506,Non-Auto,Y,SUV,Large,Y,459,"(datetime.datetime(2023, 2, 19, 0, 0), 9, None, 45)"
668161,"(datetime.datetime(2023, 2, 7, 0, 0), 8, None, 12)",Edd,Kent,Hawaii,M,39469,Auto,N,Two-Door Car,Large,Y,253,"(datetime.datetime(2023, 2, 7, 0, 0), 8, None, 12)"
538123,"(datetime.datetime(2023, 2, 15, 0, 0), 6, None, 15)",Tim,Lee,North Carolina,M,12977,Non-Auto,Y,SUV,Large,N,280,"(datetime.datetime(2023, 2, 15, 0, 0), 6, None, 15)"
112445,"(datetime.datetime(2023, 2, 17, 0, 0), 3, None, 20)",Clark,Wayne,Florida,M,65670,Auto,Y,SUV,Medsize,Y,559,"(datetime.datetime(2023, 2, 17, 0, 0), 3, None, 20)"
540623,"(datetime.datetime(2023, 2, 14, 0, 0), 3, None, 5)",May,Jackson,Maryland,F,32731,Auto,N,SUV,Medsize,Y,372,"(datetime.datetime(2023, 2, 14, 0, 0), 3, None, 5)"
125243,"(datetime.datetime(2023, 2, 19, 0, 0), 11, None, 50)",Poe,Hall,Utah,M,50528,Non-Auto,Y,Two-Door Car,Small,N,673,"(datetime.datetime(2023, 2, 19, 0, 0), 11, None, 50)"
515252,"(datetime.datetime(2023, 2, 18, 0, 0), 8, None, 52)",Sarah,Parker,New York,F,11675,Non-Auto,N,Four-Door Car,Large,Y,283,"(datetime.datetime(2023, 2, 18, 0, 0), 8, None, 52)"
437038,"(datetime.datetime(2023, 2, 1, 0, 0), 6, None, 17)",Poe,Johnson,Mississippi,M,96130,Auto,Y,Two-Door Car,Small,Y,594,"(datetime.datetime(2023, 2, 1, 0, 0), 6, None, 17)"
680099,"(datetime.datetime(2023, 2, 18, 0, 0), 1, None, 22)",Peter,Williams,Wisconsin,F,56493,Auto,N,SUV,Small,Y,454,"(datetime.datetime(2023, 2, 18, 0, 0), 1, None, 22)"
275726,"(datetime.datetime(2023, 2, 8, 0, 0), 6, None, 16)",Chris,Hill,Vermont,M,36904,Auto,N,Four-Door Car,Large,N,370,"(datetime.datetime(2023, 2, 8, 0, 0), 6, None, 16)"
529857,"(datetime.datetime(2023, 2, 16, 0, 0), 11, None, 48)",Cassie,Trent,Michigan,M,68062,Auto,N,SUV,Small,N,584,"(datetime.datetime(2023, 2, 16, 0, 0), 11, None, 48)"
787423,"(datetime.datetime(2023, 2, 4, 0, 0), 9, None, 21)",Ray,Parker,Maine,F,69265,Non-Auto,Y,Four-Door Car,Medsize,N,682,"(datetime.datetime(2023, 2, 4, 0, 0), 9, None, 21)"
216619,"(datetime.datetime(2023, 2, 7, 0, 0), 11, None, 50)",John,James,Nebraska,M,92743,Auto,N,Four-Door Car,Small,N,319,"(datetime.datetime(2023, 2, 7, 0, 0), 11, None, 50)"
221995,"(datetime.datetime(2023, 2, 15, 0, 0), 2, None, 20)",Peter,Banner,Wyoming,F,51662,Auto,N,Four-Door Car,Medsize,N,517,"(datetime.datetime(2023, 2, 15, 0, 0), 2, None, 20)"
537305,"(datetime.datetime(2023, 2, 15, 0, 0), 10, None, 19)",Cassie,Lee,Oregon,F,61382,Non-Auto,N,SUV,Medsize,Y,317,"(datetime.datetime(2023, 2, 15, 0, 0), 10, None, 19)"
540437,"(datetime.datetime(2023, 2, 5, 0, 0), 4, None, 25)",Tom,Jackson,New York,M,19263,Auto,Y,SUV,Large,Y,306,"(datetime.datetime(2023, 2, 5, 0, 0), 4, None, 25)"
726201,"(datetime.datetime(2023, 2, 8, 0, 0), 4, None, 13)",Tom,Lee,Ohio,M,65491,Auto,N,Two-Door Car,Medsize,Y,753,"(datetime.datetime(2023, 2, 8, 0, 0), 4, None, 13)"
165338,"(datetime.datetime(2023, 2, 19, 0, 0), 4, None, 4)",Betty,Johnson,Florida,F,29095,Auto,Y,SUV,Small,N,470,"(datetime.datetime(2023, 2, 19, 0, 0), 4, None, 4)"
617748,"(datetime.datetime(2023, 2, 6, 0, 0), 7, None, 25)",April,Cole,Delaware,M,55186,Non-Auto,N,Four-Door Car,Large,N,119,"(datetime.datetime(2023, 2, 6, 0, 0), 7, None, 25)"
430665,"(datetime.datetime(2023, 2, 3, 0, 0), 12, None, 39)",Cassie,Banner,Pennsylvania,M,27991,Auto,Y,SUV,Small,N,632,"(datetime.datetime(2023, 2, 3, 0, 0), 12, None, 39)"
857207,"(datetime.datetime(2023, 2, 7, 0, 0), 1, None, 39)",Tom,Kent,New Jersey,M,40430,Auto,N,SUV,Large,N,590,"(datetime.datetime(2023, 2, 7, 0, 0), 1, None, 39)"
942885,"(datetime.datetime(2023, 2, 7, 0, 0), 4, None, 45)",Ray,Johnson,Michigan,M,36511,Non-Auto,Y,Four-Door Car,Medsize,N,691,"(datetime.datetime(2023, 2, 7, 0, 0), 4, None, 45)"
799054,"(datetime.datetime(2023, 2, 7, 0, 0), 12, None, 56)",Tim,James,Hawaii,F,21881,Auto,N,SUV,Large,Y,594,"(datetime.datetime(2023, 2, 7, 0, 0), 12, None, 56)"
350462,"(datetime.datetime(2023, 2, 1, 0, 0), 12, None, 14)",Chris,Hill,South Dakota,M,18331,Auto,N,Two-Door Car,Medsize,N,352,"(datetime.datetime(2023, 2, 1, 0, 0), 12, None, 14)"
205629,"(datetime.datetime(2023, 2, 17, 0, 0), 5, None, 5)",May,Kent,Massachusetts,F,55185,Non-Auto,Y,Four-Door Car,Medsize,N,110,"(datetime.datetime(2023, 2, 17, 0, 0), 5, None, 5)"
113433,"(datetime.datetime(2023, 2, 14, 0, 0), 1, None, 52)",Tim,James,Montana,F,17489,Non-Auto,Y,Four-Door Car,Medsize,Y,808,"(datetime.datetime(2023, 2, 14, 0, 0), 1, None, 52)"
405304,"(datetime.datetime(2023, 2, 3, 0, 0), 6, None, 12)",Finn,Matthew,Mississippi,F,91860,Non-Auto,Y,Four-Door Car,Large,Y,520,"(datetime.datetime(2023, 2, 3, 0, 0), 6, None, 12)"
893856,"(datetime.datetime(2023, 2, 14, 0, 0), 2, None, 53)",Kelly,Hall,West Virginia,M,46635,Auto,N,Four-Door Car,Medsize,N,255,"(datetime.datetime(2023, 2, 14, 0, 0), 2, None, 53)"
400847,"(datetime.datetime(2023, 2, 10, 0, 0), 4, None, 26)",Kelly,Matthew,Massachusetts,M,58968,Auto,N,SUV,Small,N,586,"(datetime.datetime(2023, 2, 10, 0, 0), 4, None, 26)"
731703,"(datetime.datetime(2023, 2, 4, 0, 0), 10, None, 58)",Clark,Parker,North Carolina,F,61897,Non-Auto,Y,SUV,Medsize,Y,157,"(datetime.datetime(2023, 2, 4, 0, 0), 10, None, 58)"
932427,"(datetime.datetime(2023, 2, 17, 0, 0), 1, None, 47)",Tom,Hill,Idaho,M,90375,Non-Auto,Y,Two-Door Car,Medsize,Y,688,"(datetime.datetime(2023, 2, 17, 0, 0), 1, None, 47)"
397547,"(datetime.datetime(2023, 2, 11, 0, 0), 2, None, 12)",Tom,Edwards,Montana,F,22089,Non-Auto,N,SUV,Medsize,Y,222,"(datetime.datetime(2023, 2, 11, 0, 0), 2, None, 12)"
139911,"(datetime.datetime(2023, 2, 13, 0, 0), 1, None, 18)",Kim,Williams,Tennessee,F,20359,Auto,N,Two-Door Car,Medsize,N,650,"(datetime.datetime(2023, 2, 13, 0, 0), 1, None, 18)"
323394,"(datetime.datetime(2023, 2, 19, 0, 0), 1, None, 17)",Peter,Trent,Rhode Island,M,40765,Non-Auto,N,Four-Door Car,Large,N,300,"(datetime.datetime(2023, 2, 19, 0, 0), 1, None, 17)"
423514,"(datetime.datetime(2023, 2, 14, 0, 0), 4, None, 33)",Cassie,Lee,Kentucky,M,27848,Auto,N,SUV,Large,N,937,"(datetime.datetime(2023, 2, 14, 0, 0), 4, None, 33)"
201160,"(datetime.datetime(2023, 2, 6, 0, 0), 8, None, 0)",Peter,Williams,West Virginia,M,19842,Non-Auto,Y,Two-Door Car,Small,Y,200,"(datetime.datetime(2023, 2, 6, 0, 0), 8, None, 0)"
507142,"(datetime.datetime(2023, 2, 18, 0, 0), 1, None, 7)",Tom,Williams,Tennessee,F,19779,Non-Auto,Y,SUV,Small,N,203,"(datetime.datetime(2023, 2, 18, 0, 0), 1, None, 7)"
197896,"(datetime.datetime(2023, 2, 1, 0, 0), 5, None, 38)",Cassie,Jackson,Idaho,M,31676,Non-Auto,Y,SUV,Medsize,N,500,"(datetime.datetime(2023, 2, 1, 0, 0), 5, None, 38)"
927086,"(datetime.datetime(2023, 2, 11, 0, 0), 8, None, 46)",Ray,Wayne,Illinois,M,47798,Non-Auto,N,SUV,Small,Y,401,"(datetime.datetime(2023, 2, 11, 0, 0), 8, None, 46)"
795832,"(datetime.datetime(2023, 2, 19, 0, 0), 9, None, 28)",Tom,Matthew,Nevada,M,23974,Auto,N,Four-Door Car,Large,Y,600,"(datetime.datetime(2023, 2, 19, 0, 0), 9, None, 28)"
331654,"(datetime.datetime(2023, 2, 9, 0, 0), 10, None, 17)",Peter,Johnson,Illinois,M,69481,Auto,Y,Four-Door Car,Medsize,Y,654,"(datetime.datetime(2023, 2, 9, 0, 0), 10, None, 17)"
475875,"(datetime.datetime(2023, 2, 4, 0, 0), 8, None, 36)",May,Cole,Florida,M,21905,Non-Auto,N,Four-Door Car,Small,N,256,"(datetime.datetime(2023, 2, 4, 0, 0), 8, None, 36)"
731646,"(datetime.datetime(2023, 2, 12, 0, 0), 9, None, 29)",Peter,Edwards,Illinois,M,45629,Auto,N,Four-Door Car,Large,Y,333,"(datetime.datetime(2023, 2, 12, 0, 0), 9, None, 29)"
507296,"(datetime.datetime(2023, 2, 12, 0, 0), 8, None, 3)",Kim,Edwards,Idaho,F,43468,Auto,Y,Four-Door Car,Small,N,465,"(datetime.datetime(2023, 2, 12, 0, 0), 8, None, 3)"
509631,"(datetime.datetime(2023, 2, 14, 0, 0), 8, None, 46)",Peter,Johnson,Maryland,M,17222,Non-Auto,N,SUV,Large,N,652,"(datetime.datetime(2023, 2, 14, 0, 0), 8, None, 46)"
506215,"(datetime.datetime(2023, 2, 17, 0, 0), 6, None, 47)",John,Powers,Michigan,F,16745,Auto,Y,Two-Door Car,Small,N,199,"(datetime.datetime(2023, 2, 17, 0, 0), 6, None, 47)"
264478,"(datetime.datetime(2023, 2, 6, 0, 0), 3, None, 2)",Edd,Powers,Montana,M,57088,Non-Auto,Y,Two-Door Car,Large,N,827,"(datetime.datetime(2023, 2, 6, 0, 0), 3, None, 2)"
927389,"(datetime.datetime(2023, 2, 12, 0, 0), 9, None, 17)",Finn,Johnson,Louisiana,F,56775,Non-Auto,N,SUV,Medsize,N,181,"(datetime.datetime(2023, 2, 12, 0, 0), 9, None, 17)"
380236,"(datetime.datetime(2023, 2, 11, 0, 0), 7, None, 19)",Chris,Trent,Washingtion,F,31134,Non-Auto,N,SUV,Medsize,N,737,"(datetime.datetime(2023, 2, 11, 0, 0), 7, None, 19)"
423288,"(datetime.datetime(2023, 2, 12, 0, 0), 6, None, 34)",Betty,Trent,Virgina,M,24996,Non-Auto,Y,SUV,Medsize,N,918,"(datetime.datetime(2023, 2, 12, 0, 0), 6, None, 34)"
356456,"(datetime.datetime(2023, 2, 14, 0, 0), 4, None, 37)",Bruce,Cole,Wyoming,M,14375,Non-Auto,N,Two-Door Car,Medsize,N,628,"(datetime.datetime(2023, 2, 14, 0, 0), 4, None, 37)"
777483,"(datetime.datetime(2023, 2, 13, 0, 0), 5, None, 41)",Cassie,Hall,Maine,F,82776,Non-Auto,Y,SUV,Small,N,551,"(datetime.datetime(2023, 2, 13, 0, 0), 5, None, 41)"
289574,"(datetime.datetime(2023, 2, 3, 0, 0), 2, None, 23)",John,Kent,Washingtion,M,11257,Non-Auto,Y,Four-Door Car,Large,N,246,"(datetime.datetime(2023, 2, 3, 0, 0), 2, None, 23)"
927018,"(datetime.datetime(2023, 2, 19, 0, 0), 6, None, 4)",Peter,Williams,Ohio,M,26027,Auto,Y,SUV,Small,N,157,"(datetime.datetime(2023, 2, 19, 0, 0), 6, None, 4)"
399818,"(datetime.datetime(2023, 2, 12, 0, 0), 10, None, 43)",May,James,Mississippi,F,17619,Non-Auto,N,SUV,Medsize,N,376,"(datetime.datetime(2023, 2, 12, 0, 0), 10, None, 43)"
387655,"(datetime.datetime(2023, 2, 13, 0, 0), 3, None, 21)",Betty,Hall,Massachusetts,M,86535,Auto,N,Two-Door Car,Small,N,666,"(datetime.datetime(2023, 2, 13, 0, 0), 3, None, 21)"
441807,"(datetime.datetime(2023, 2, 17, 0, 0), 9, None, 12)",Edd,Parker,Iowa,M,72911,Auto,Y,SUV,Large,Y,665,"(datetime.datetime(2023, 2, 17, 0, 0), 9, None, 12)"
798161,"(datetime.datetime(2023, 2, 4, 0, 0), 9, None, 35)",Betty,Trent,Delaware,F,27080,Auto,Y,Two-Door Car,Medsize,N,651,"(datetime.datetime(2023, 2, 4, 0, 0), 9, None, 35)"
731644,"(datetime.datetime(2023, 2, 1, 0, 0), 9, None, 29)",Chris,Hill,Washingtion,M,24158,Auto,N,Two-Door Car,Medsize,N,500,"(datetime.datetime(2023, 2, 1, 0, 0), 9, None, 29)"
853634,"(datetime.datetime(2023, 2, 2, 0, 0), 6, None, 47)",Clark,Hill,Kentucky,F,82422,Auto,Y,Two-Door Car,Large,N,682,"(datetime.datetime(2023, 2, 2, 0, 0), 6, None, 47)"
188344,"(datetime.datetime(2023, 2, 11, 0, 0), 12, None, 30)",Poe,Lee,Kansas,M,17698,Auto,Y,SUV,Large,Y,835,"(datetime.datetime(2023, 2, 11, 0, 0), 12, None, 30)"
115309,"(datetime.datetime(2023, 2, 1, 0, 0), 6, None, 42)",Peter,Hall,Iowa,F,28847,Non-Auto,Y,Four-Door Car,Small,N,392,"(datetime.datetime(2023, 2, 1, 0, 0), 6, None, 42)"
523398,"(datetime.datetime(2023, 2, 19, 0, 0), 12, None, 54)",May,Johnson,Delaware,M,54280,Auto,N,Two-Door Car,Small,Y,490,"(datetime.datetime(2023, 2, 19, 0, 0), 12, None, 54)"
697848,"(datetime.datetime(2023, 2, 17, 0, 0), 4, None, 9)",Cassie,Parker,Oklahoma,F,66716,Auto,N,Four-Door Car,Large,Y,812,"(datetime.datetime(2023, 2, 17, 0, 0), 4, None, 9)"
321065,"(datetime.datetime(2023, 2, 16, 0, 0), 3, None, 45)",Kelly,Kent,North Carolina,F,37571,Non-Auto,N,SUV,Large,Y,751,"(datetime.datetime(2023, 2, 16, 0, 0), 3, None, 45)"
738929,"(datetime.datetime(2023, 2, 14, 0, 0), 5, None, 12)",Tom,Edwards,Virgina,M,88782,Non-Auto,Y,Four-Door Car,Large,N,492,"(datetime.datetime(2023, 2, 14, 0, 0), 5, None, 12)"
769501,"(datetime.datetime(2023, 2, 3, 0, 0), 6, None, 1)",Cassie,Wayne,New Mexico,M,32236,Non-Auto,Y,Two-Door Car,Small,Y,433,"(datetime.datetime(2023, 2, 3, 0, 0), 6, None, 1)"
917439,"(datetime.datetime(2023, 2, 12, 0, 0), 12, None, 54)",John,Cole,Idaho,M,59074,Non-Auto,Y,Four-Door Car,Small,N,151,"(datetime.datetime(2023, 2, 12, 0, 0), 12, None, 54)"
736946,"(datetime.datetime(2023, 2, 11, 0, 0), 8, None, 44)",Tom,Edwards,Georgia,F,89405,Non-Auto,N,Two-Door Car,Large,N,795,"(datetime.datetime(2023, 2, 11, 0, 0), 8, None, 44)"
759311,"(datetime.datetime(2023, 2, 5, 0, 0), 6, None, 28)",Matt,Banner,Colorado,M,60997,Auto,Y,SUV,Large,N,129,"(datetime.datetime(2023, 2, 5, 0, 0), 6, None, 28)"
305592,"(datetime.datetime(2023, 2, 15, 0, 0), 8, None, 54)",Sarah,James,Virgina,M,22002,Auto,Y,SUV,Small,Y,114,"(datetime.datetime(2023, 2, 15, 0, 0), 8, None, 54)"
255745,"(datetime.datetime(2023, 2, 19, 0, 0), 11, None, 35)",Betty,Lee,Maine,F,32684,Non-Auto,Y,Two-Door Car,Medsize,N,119,"(datetime.datetime(2023, 2, 19, 0, 0), 11, None, 35)"
841935,"(datetime.datetime(2023, 2, 3, 0, 0), 12, None, 27)",Edd,Williams,Georgia,F,86189,Non-Auto,N,SUV,Large,N,564,"(datetime.datetime(2023, 2, 3, 0, 0), 12, None, 27)"
238255,"(datetime.datetime(2023, 2, 16, 0, 0), 8, None, 14)",Tom,Carter,Illinois,M,91628,Auto,Y,Two-Door Car,Medsize,N,147,"(datetime.datetime(2023, 2, 16, 0, 0), 8, None, 14)"
901659,"(datetime.datetime(2023, 2, 11, 0, 0), 3, None, 20)",Peter,Trent,Montana,F,19917,Auto,Y,Two-Door Car,Small,N,761,"(datetime.datetime(2023, 2, 11, 0, 0), 3, None, 20)"
409261,"(datetime.datetime(2023, 2, 1, 0, 0), 2, None, 19)",Kim,Carter,Georgia,F,29711,Non-Auto,Y,SUV,Medsize,Y,943,"(datetime.datetime(2023, 2, 1, 0, 0), 2, None, 19)"
318382,"(datetime.datetime(2023, 2, 11, 0, 0), 11, None, 14)",Tom,Hall,Kansas,F,92515,Non-Auto,N,Four-Door Car,Medsize,N,640,"(datetime.datetime(2023, 2, 11, 0, 0), 11, None, 14)"
841289,"(datetime.datetime(2023, 2, 19, 0, 0), 9, None, 2)",Chris,Trent,New Mexico,F,20858,Non-Auto,N,SUV,Medsize,N,166,"(datetime.datetime(2023, 2, 19, 0, 0), 9, None, 2)"
